A,Fission Yield,noise,Z,N,E
66.0,-0.00035092210268805916,0.003907344380413281,92,143,20.5455
66.01060106010601,-0.0003470327255359655,0.0040116973379933545,92,143,20.5455
66.02120212021202,-0.0003811268314227295,0.003863073768079014,92,143,20.5455
66.03180318031804,-0.0001830421634100669,0.003849681895061602,92,143,20.5455
66.04240424042405,-0.000229992540365592,0.0038581965671707023,92,143,20.5455
66.05300530053005,-0.0004024117736106013,0.0037657626192798407,92,143,20.5455
66.06360636063606,-0.00043849136531558995,0.0038339468079348245,92,143,20.5455
66.07420742074207,-0.0004112568961669833,0.0039032927188207282,92,143,20.5455
66.08480848084808,-0.0001608197580072876,0.003820390437516632,92,143,20.5455
66.0954095409541,-0.0002035955062927769,0.0038008626163044826,92,143,20.5455
66.1060106010601,-0.00025750778272250934,0.003958021905962287,92,143,20.5455
66.11661166116612,-0.00015265101019961715,0.003756452127918593,92,143,20.5455
66.12721272127213,-0.0003924196537625602,0.0038334670502803035,92,143,20.5455
66.13781378137814,-0.00023400790292321658,0.0037147153529917603,92,143,20.5455
66.14841484148415,-0.0001875809948075783,0.003619144640152938,92,143,20.5455
66.15901590159015,-8.145834398916883e-05,0.003837126969522486,92,143,20.5455
66.16961696169616,-0.00036660397387288225,0.0038269502169945785,92,143,20.5455
66.18021802180218,-0.00028725431643994014,0.003707550284396976,92,143,20.5455
66.19081908190819,-6.520488987983518e-05,0.003840820738171399,92,143,20.5455
66.2014201420142,-0.0003592889844186525,0.003948231701654142,92,143,20.5455
66.21202120212021,-9.204298649575952e-05,0.003792393123929763,92,143,20.5455
66.22262226222622,-0.00025003749508920454,0.0037937860213095756,92,143,20.5455
66.23322332233224,-0.00020957351466608444,0.0037891535786564227,92,143,20.5455
66.24382438243825,-0.0002204718077006262,0.0038100886645199283,92,143,20.5455
66.25442544254426,-0.00022401488261827605,0.0038135034386469332,92,143,20.5455
66.26502650265026,-0.00038802646460356317,0.0038187761870070135,92,143,20.5455
66.27562756275627,-0.0002762965040740792,0.0037309845390338316,92,143,20.5455
66.28622862286228,-0.00019735833587342777,0.0037180499272347228,92,143,20.5455
66.2968296829683,-0.00039308127174548184,0.003839894599330501,92,143,20.5455
66.3074307430743,-0.00022751589813091973,0.00369508664784447,92,143,20.5455
66.31803180318032,-2.280188511883216e-05,0.0037017030773059834,92,143,20.5455
66.32863286328633,-0.00023105679277479508,0.0037963228713790626,92,143,20.5455
66.33923392339234,-0.00023946453769194123,0.0037502955424739367,92,143,20.5455
66.34983498349835,-0.00042213541339745995,0.003943727393131343,92,143,20.5455
66.36043604360437,-0.00035005909738274976,0.003845942372437166,92,143,20.5455
66.37103710371036,-0.0004304862820143761,0.0037367366447441834,92,143,20.5455
66.38163816381638,-0.00017394930073828303,0.003647517324050548,92,143,20.5455
66.39223922392239,-0.00021799764573744468,0.003914070820740146,92,143,20.5455
66.4028402840284,-0.0003068195445077914,0.0035967836742667857,92,143,20.5455
66.41344134413441,-0.00013540540634604067,0.003718951154043755,92,143,20.5455
66.42404240424042,-0.0002647177110403289,0.0037592570644322016,92,143,20.5455
66.43464346434644,-0.00012092827256470569,0.0037867146884618384,92,143,20.5455
66.44524452445245,-0.0003144606734499194,0.0037471951125452392,92,143,20.5455
66.45584558455846,-0.0002924671586175004,0.0037903003888616316,92,143,20.5455
66.46644664466447,-0.00025617776372308094,0.003677892587720706,92,143,20.5455
66.47704770477047,-0.0003224453574637475,0.0036383294106704777,92,143,20.5455
66.48764876487648,-0.00036760752133444067,0.003716688664845949,92,143,20.5455
66.4982498249825,-0.00010751223749581935,0.0037134738907691916,92,143,20.5455
66.5088508850885,-9.594746012707192e-05,0.0036715519649344027,92,143,20.5455
66.51945194519452,-0.0002504812532765808,0.003734463066870421,92,143,20.5455
66.53005300530053,-0.0002995436080425843,0.003758493090523683,92,143,20.5455
66.54065406540654,-0.00016343332909785858,0.0038363768002876945,92,143,20.5455
66.55125512551255,-0.0002794673579311357,0.0037405125570215345,92,143,20.5455
66.56185618561857,-0.00010889317177253675,0.0036187203740787534,92,143,20.5455
66.57245724572458,-0.0002601133460612851,0.0037472730336736548,92,143,20.5455
66.58305830583058,-0.00013043182592517558,0.0035399854734825156,92,143,20.5455
66.59365936593659,-0.000369141123789516,0.0037875123066796307,92,143,20.5455
66.6042604260426,-0.00013499756969637456,0.0034563726647935224,92,143,20.5455
66.61486148614861,-0.00023358983363653117,0.0037159818338850918,92,143,20.5455
66.62546254625462,-0.00015795246011758604,0.0035398650094591645,92,143,20.5455
66.63606360636064,4.139704388086881e-05,0.0036828908914940603,92,143,20.5455
66.64666466646665,-0.0001654026252261424,0.003672766471389705,92,143,20.5455
66.65726572657266,-0.00013791922652262002,0.003507213598093233,92,143,20.5455
66.66786678667867,-1.627294156771429e-05,0.0034441197172437312,92,143,20.5455
66.67846784678468,-0.00035665603625213336,0.0036898302401389945,92,143,20.5455
66.68906890689068,5.312881305861917e-05,0.003556037057773607,92,143,20.5455
66.6996699669967,-9.407661516987875e-05,0.0036975698752233165,92,143,20.5455
66.7102710271027,7.103047367044173e-05,0.0035787828160218386,92,143,20.5455
66.72087208720872,-0.00011626595696948505,0.0036183890489229677,92,143,20.5455
66.73147314731473,-0.00034336675325364073,0.0035684852418725274,92,143,20.5455
66.74207420742074,-0.0002023099365348624,0.0035667066185140392,92,143,20.5455
66.75267526752675,-0.00022594655469363129,0.003589244460193735,92,143,20.5455
66.76327632763277,-0.00018608880006229668,0.003656696408614899,92,143,20.5455
66.77387738773878,-0.00023819842825614207,0.003679850006556577,92,143,20.5455
66.78447844784479,-0.00013120746757357357,0.0036144840426210246,92,143,20.5455
66.79507950795079,-2.9114619523831713e-05,0.0036789082962507976,92,143,20.5455
66.8056805680568,-9.071896158932757e-05,0.0036924018282867514,92,143,20.5455
66.81628162816281,-0.0001096456077604113,0.003574440462336425,92,143,20.5455
66.82688268826882,-0.0002514695960861665,0.0036397174548238147,92,143,20.5455
66.83748374837484,-0.00011637013770509117,0.0035094631590948545,92,143,20.5455
66.84808480848085,-0.00014399254149565876,0.0035122163837167297,92,143,20.5455
66.85868586858686,-0.00019219381809576104,0.0036395708515337276,92,143,20.5455
66.86928692869287,-0.00018113955913872385,0.0035697677891975478,92,143,20.5455
66.87988798879888,-0.0001280901544452377,0.0036029779096472146,92,143,20.5455
66.8904890489049,-0.0001228091658971346,0.0036277507292764087,92,143,20.5455
66.9010901090109,-0.00034452722824878474,0.0037178257159577372,92,143,20.5455
66.9116911691169,-0.00014852084132665168,0.0034619451889896045,92,143,20.5455
66.92229222922292,-0.00022011834873304642,0.0035219110409574162,92,143,20.5455
66.93289328932893,-0.0001151899677674806,0.0034568994868791063,92,143,20.5455
66.94349434943494,-0.0002050671422475266,0.003651033585106828,92,143,20.5455
66.95409540954095,-0.0001044424417032629,0.003763680872402047,92,143,20.5455
66.96469646964697,-0.0001360663847413264,0.0035864927074067843,92,143,20.5455
66.97529752975298,-0.00018045768188629203,0.003694671405705121,92,143,20.5455
66.98589858985899,-0.00024575228934891154,0.003697381332583235,92,143,20.5455
66.996499649965,-0.00010673271315690723,0.0037170954298628984,92,143,20.5455
67.007100710071,-0.0002400830313868012,0.003466034746099444,92,143,20.5455
67.01770177017701,-0.0002601311855382857,0.0035137010737093673,92,143,20.5455
67.02830283028302,-0.0002460692799466915,0.0036262960517846185,92,143,20.5455
67.03890389038904,0.00017055767924496895,0.003519863798574237,92,143,20.5455
67.04950495049505,5.30994814604681e-05,0.003518848171363813,92,143,20.5455
67.06010601060106,1.2846791714609267e-05,0.0034487453168361125,92,143,20.5455
67.07070707070707,-9.97328411884353e-05,0.0035036482158799704,92,143,20.5455
67.08130813081308,4.227790306962376e-05,0.0037771920052255925,92,143,20.5455
67.0919091909191,-0.0002278588157128578,0.0035942019125027647,92,143,20.5455
67.10251025102511,-0.00012548947269124173,0.003581536210307024,92,143,20.5455
67.1131113111311,-4.7123605123504354e-05,0.003540094267803421,92,143,20.5455
67.12371237123712,-0.00016564703699400443,0.003453124953171835,92,143,20.5455
67.13431343134313,0.00014524591702038853,0.003609442564521014,92,143,20.5455
67.14491449144914,-0.00022692482089902287,0.0033171369839468377,92,143,20.5455
67.15551555155515,-4.863816470282849e-05,0.003596892606727065,92,143,20.5455
67.16611661166117,-0.0001278483561008857,0.0035317464445879135,92,143,20.5455
67.17671767176718,-2.8685659555145268e-05,0.0034842723718950686,92,143,20.5455
67.18731873187319,-9.108984093784027e-06,0.0036116765474894156,92,143,20.5455
67.1979197919792,-0.00010720328031714124,0.0036539959025423956,92,143,20.5455
67.20852085208521,-0.00016682549264911787,0.003570818487927553,92,143,20.5455
67.21912191219121,-0.0002463058909872447,0.003584699677480754,92,143,20.5455
67.22972297229722,-6.460307206215245e-05,0.003561354649080606,92,143,20.5455
67.24032403240324,-0.0001547306590098061,0.0035736245571683003,92,143,20.5455
67.25092509250925,-0.00022470122394131496,0.0034165088121592604,92,143,20.5455
67.26152615261526,-2.3339324174382147e-05,0.003441433889308058,92,143,20.5455
67.27212721272127,4.0951080930674314e-05,0.0035870821742741677,92,143,20.5455
67.28272827282728,-0.00032294654875555695,0.0035495212104164485,92,143,20.5455
67.2933293329333,-0.00012264653809401,0.0034227296737952256,92,143,20.5455
67.30393039303931,8.605248031485673e-05,0.0035624405860291116,92,143,20.5455
67.31453145314532,7.669480741652082e-05,0.003655840711899336,92,143,20.5455
67.32513251325132,0.00012422559491677356,0.0034753431169575653,92,143,20.5455
67.33573357335733,-1.516452974847511e-05,0.00368645149564342,92,143,20.5455
67.34633463346334,4.529418757962796e-05,0.0034089900629127416,92,143,20.5455
67.35693569356935,-0.0002474349888735195,0.0035580105560608934,92,143,20.5455
67.36753675367537,0.00012835821205086213,0.003305990239363794,92,143,20.5455
67.37813781378138,-0.00016621632626421346,0.0035140822169811748,92,143,20.5455
67.38873887388739,-0.000376628990973165,0.003475178901476703,92,143,20.5455
67.3993399339934,-0.0001545558138984416,0.0035552431159678217,92,143,20.5455
67.40994099409941,9.54438414568423e-05,0.003510605184345892,92,143,20.5455
67.42054205420543,-0.00010336460225901678,0.0034465723197356912,92,143,20.5455
67.43114311431142,-4.2898524286276145e-05,0.0033280856924411822,92,143,20.5455
67.44174417441744,-0.00016848943919921478,0.003592790889213531,92,143,20.5455
67.45234523452345,2.736703627339428e-05,0.0033440793876517868,92,143,20.5455
67.46294629462946,1.0074676350255382e-05,0.0033885385940320106,92,143,20.5455
67.47354735473547,-0.00016274774153285512,0.0035516846094493008,92,143,20.5455
67.48414841484148,0.00012759253973741236,0.0035193922769561916,92,143,20.5455
67.4947494749475,0.0001154843931642069,0.00330333374578903,92,143,20.5455
67.50535053505351,-1.393665997001663e-05,0.003516764925667028,92,143,20.5455
67.51595159515952,-0.00038201978602300275,0.0036840831721771223,92,143,20.5455
67.52655265526553,2.2778517540992007e-05,0.0035187913017513638,92,143,20.5455
67.53715371537153,0.00011777621758348346,0.0034542644224728443,92,143,20.5455
67.54775477547754,0.00018727748701418448,0.0037225642029970925,92,143,20.5455
67.55835583558355,8.400356262924605e-06,0.0035555151373000593,92,143,20.5455
67.56895689568957,0.00014899208218790663,0.003475403299256492,92,143,20.5455
67.57955795579558,-0.00021262682965351401,0.0033508420731123987,92,143,20.5455
67.59015901590159,-0.00011262322447700657,0.0033838490486589887,92,143,20.5455
67.6007600760076,9.654037144409081e-05,0.003346525659185598,92,143,20.5455
67.61136113611362,-0.00013363606675261596,0.0035816238063000206,92,143,20.5455
67.62196219621963,1.9025253113510564e-05,0.003588655354286596,92,143,20.5455
67.63256325632564,2.3268277990250942e-06,0.0033624588116245493,92,143,20.5455
67.64316431643164,9.550016336879019e-06,0.0035037804145570815,92,143,20.5455
67.65376537653765,-3.1486924343566556e-05,0.0035162843574266384,92,143,20.5455
67.66436643664366,-5.9583212207785715e-05,0.0034731989065436967,92,143,20.5455
67.67496749674967,-3.286513229662502e-05,0.003401088063303232,92,143,20.5455
67.68556855685569,1.6058272518244002e-05,0.00346940115395857,92,143,20.5455
67.6961696169617,-8.688927242157495e-05,0.0034024318146565567,92,143,20.5455
67.70677067706771,-5.9395209036872416e-05,0.0035873694966443883,92,143,20.5455
67.71737173717372,5.5478397161062284e-05,0.0033464751735909383,92,143,20.5455
67.72797279727973,2.839568035123475e-05,0.0033841271633139706,92,143,20.5455
67.73857385738575,-1.839963332628968e-05,0.0036379071389159925,92,143,20.5455
67.74917491749174,-0.0002717634562084119,0.003369376307655942,92,143,20.5455
67.75977597759776,-3.13302954903773e-05,0.003443638155265935,92,143,20.5455
67.77037703770377,-0.00021190984528778414,0.0034343714590376307,92,143,20.5455
67.78097809780978,-6.977084636411758e-05,0.0036988167322414734,92,143,20.5455
67.79157915791579,0.00019841232079972448,0.00351882799695994,92,143,20.5455
67.8021802180218,-0.00017861858928943205,0.0035452172211668225,92,143,20.5455
67.81278127812782,0.00011032910022711194,0.003418398005564446,92,143,20.5455
67.82338233823383,-5.1794742743062745e-05,0.0035729937256454903,92,143,20.5455
67.83398339833984,6.60004346392625e-05,0.003612534999407592,92,143,20.5455
67.84458445844585,0.00011667671260730657,0.0033608229294622197,92,143,20.5455
67.85518551855185,-0.0001236334703149655,0.0033705435992785575,92,143,20.5455
67.86578657865786,6.5142191852271605e-06,0.0035417673985079106,92,143,20.5455
67.87638763876387,4.4349328293428383e-05,0.0034717266412385124,92,143,20.5455
67.88698869886989,-6.097427850472467e-06,0.0034644120293115402,92,143,20.5455
67.8975897589759,1.931030832271423e-05,0.003475679474938716,92,143,20.5455
67.90819081908191,7.262139719835755e-05,0.00334561228862794,92,143,20.5455
67.91879187918792,-8.309063472401852e-05,0.0033902288151937197,92,143,20.5455
67.92939293929393,-8.283689373171375e-05,0.0034753306051419396,92,143,20.5455
67.93999399939995,-9.012171092094585e-05,0.003437189004811369,92,143,20.5455
67.95059505950596,0.0001160133653882275,0.003522263991030531,92,143,20.5455
67.96119611961196,0.00013331865553852814,0.0035309961719496,92,143,20.5455
67.97179717971797,1.8691088488441663e-05,0.003538248317789838,92,143,20.5455
