A,Fission Yield
67.6007600760076,-0.0012142247488590207
67.61136113611362,-0.0012001395060168682
67.62196219621963,-0.0011848554837472084
67.63256325632564,-0.0011679275671072212
67.64316431643164,-0.0011495844850086528
67.65376537653765,-0.0011299813149272845
67.66436643664366,-0.001109460018359428
67.67496749674967,-0.001087140006473752
67.68556855685569,-0.0010635567744496526
67.6961696169617,-0.001038789990389331
67.70677067706771,-0.0010126145825149811
67.71737173717372,-0.0009851764907103488
67.72797279727973,-0.0009567169524727309
67.73857385738575,-0.0009276191774508574
67.74917491749174,-0.0008973389449916877
67.75977597759776,-0.0008659509925584927
67.77037703770377,-0.0008337129490043012
67.78097809780978,-0.0008006301243495818
67.79157915791579,-0.0007662260325428785
67.8021802180218,-0.0007313396296870825
67.81278127812782,-0.000695625842836159
67.82338233823383,-0.0006595349650439897
