A,Fission Yield,noise,Z,N,E
66.0,0.00011871440588621963,0.004031841134156319,94,146,5.241520025300001
66.01060106010601,-9.373408064991919e-05,0.004128790885706103,94,146,5.241520025300001
66.02120212021202,0.00037095804376631296,0.004075793871016944,94,146,5.241520025300001
66.03180318031804,0.0001237961993263755,0.004063667959210036,94,146,5.241520025300001
66.04240424042405,-4.332009181789866e-05,0.003916686022609547,94,146,5.241520025300001
66.05300530053005,0.000301871452922304,0.004223982852797083,94,146,5.241520025300001
66.06360636063606,2.7666325499671137e-05,0.004104127786305325,94,146,5.241520025300001
66.07420742074207,6.174323443295715e-05,0.0041484189595926615,94,146,5.241520025300001
66.08480848084808,5.749626047413793e-05,0.003925954952850996,94,146,5.241520025300001
66.0954095409541,0.00010277544354977226,0.003893922678308627,94,146,5.241520025300001
66.1060106010601,2.0497192551136904e-05,0.004113693481201889,94,146,5.241520025300001
66.11661166116612,3.6188976162055044e-05,0.003852450200715526,94,146,5.241520025300001
66.12721272127213,-6.780361145455435e-05,0.0041315984022646385,94,146,5.241520025300001
66.13781378137814,0.00020993079522764192,0.003910165661806971,94,146,5.241520025300001
66.14841484148415,0.00019131863137245326,0.004098397206987036,94,146,5.241520025300001
66.15901590159015,0.0004279853261960537,0.0041440747697566935,94,146,5.241520025300001
66.16961696169616,5.496844524698576e-05,0.0038596473113048754,94,146,5.241520025300001
66.18021802180218,3.0927191035494516e-05,0.004104707837655916,94,146,5.241520025300001
66.19081908190819,5.8373211564033163e-05,0.0040245227579597575,94,146,5.241520025300001
66.2014201420142,5.744687303780054e-05,0.003996453857642736,94,146,5.241520025300001
66.21202120212021,-4.766614305600816e-05,0.003951541964609333,94,146,5.241520025300001
66.22262226222622,8.77509074304993e-05,0.00412419350521014,94,146,5.241520025300001
66.23322332233224,0.00033290721875561504,0.0040423330487904105,94,146,5.241520025300001
66.24382438243825,0.00027175351998590824,0.003980636036901147,94,146,5.241520025300001
66.25442544254426,9.803599466096115e-05,0.004062846035121543,94,146,5.241520025300001
66.26502650265026,0.000373901254306697,0.00398680544976453,94,146,5.241520025300001
66.27562756275627,1.7105998181179622e-05,0.003933381519534238,94,146,5.241520025300001
66.28622862286228,4.134096347419199e-05,0.003909268671371202,94,146,5.241520025300001
66.2968296829683,-0.00015662525426152899,0.004071247088621258,94,146,5.241520025300001
66.3074307430743,7.204410811645665e-06,0.003836504163333792,94,146,5.241520025300001
66.31803180318032,7.872767564654497e-05,0.0037672891653786496,94,146,5.241520025300001
66.32863286328633,6.613022172325543e-05,0.003938013727555327,94,146,5.241520025300001
66.33923392339234,3.3631387471026405e-05,0.003980318058706237,94,146,5.241520025300001
66.34983498349835,0.00013787956872544688,0.0037543882298998106,94,146,5.241520025300001
66.36043604360437,-7.764988352173181e-05,0.004014854103791639,94,146,5.241520025300001
66.37103710371036,-0.00015548954534116275,0.0038470358971365694,94,146,5.241520025300001
66.38163816381638,0.00018631324574116693,0.003824063975694214,94,146,5.241520025300001
66.39223922392239,0.00013798205358091074,0.0038075252583728856,94,146,5.241520025300001
66.4028402840284,-1.5696395949227337e-08,0.003833830258051583,94,146,5.241520025300001
66.41344134413441,7.420518574421978e-05,0.003791776455707551,94,146,5.241520025300001
66.42404240424042,0.00010170640786899462,0.003949816320908113,94,146,5.241520025300001
66.43464346434644,-8.901334417432912e-05,0.003994356616273651,94,146,5.241520025300001
66.44524452445245,-0.00015352933276271735,0.0038360312463397734,94,146,5.241520025300001
66.45584558455846,1.3423541296823472e-05,0.0037925225871496787,94,146,5.241520025300001
66.46644664466447,0.00023473249432687623,0.0037896633745115632,94,146,5.241520025300001
66.47704770477047,-4.7221518557442185e-05,0.0036942130893804245,94,146,5.241520025300001
66.48764876487648,0.0002379157495027435,0.003922724022203084,94,146,5.241520025300001
66.4982498249825,0.00020213302527562741,0.0037175764580798317,94,146,5.241520025300001
66.5088508850885,3.040542769035514e-05,0.0038789628997947688,94,146,5.241520025300001
66.51945194519452,-0.00010715690452195746,0.0036432487386853342,94,146,5.241520025300001
66.53005300530053,-0.0001995417340695213,0.0037701251164269024,94,146,5.241520025300001
66.54065406540654,-1.6410860820752344e-05,0.0035095637034280075,94,146,5.241520025300001
66.55125512551255,-0.00024277055698636034,0.003595112057060878,94,146,5.241520025300001
66.56185618561857,-2.7887143809216504e-05,0.0036921083608642937,94,146,5.241520025300001
66.57245724572458,6.793394360963132e-06,0.0037194483370664158,94,146,5.241520025300001
66.58305830583058,0.0001295128485437754,0.0037724402015418255,94,146,5.241520025300001
66.59365936593659,-9.58809439936063e-05,0.0036930312048022184,94,146,5.241520025300001
66.6042604260426,-0.00018567598499354777,0.003806201692273713,94,146,5.241520025300001
66.61486148614861,9.045888457947108e-05,0.0036902393909198235,94,146,5.241520025300001
66.62546254625462,-3.454914295038401e-05,0.003661039648211408,94,146,5.241520025300001
66.63606360636064,-8.616097702202772e-05,0.00359440971649234,94,146,5.241520025300001
66.64666466646665,5.05292603678956e-05,0.0036988932850284487,94,146,5.241520025300001
66.65726572657266,0.00011695678002717716,0.004040184343988187,94,146,5.241520025300001
66.66786678667867,2.3803038967718245e-05,0.00368857362295198,94,146,5.241520025300001
66.67846784678468,0.0001894944776481271,0.003912609195243198,94,146,5.241520025300001
66.68906890689068,0.00011655089793041237,0.003583489806214903,94,146,5.241520025300001
66.6996699669967,2.8951428104775844e-06,0.0037158868162947114,94,146,5.241520025300001
66.7102710271027,3.429866950605705e-05,0.0037664723969560634,94,146,5.241520025300001
66.72087208720872,0.00019943909522137095,0.0035773271126948955,94,146,5.241520025300001
66.73147314731473,0.00012142464118657556,0.003657563953198272,94,146,5.241520025300001
66.74207420742074,-5.9196102257395795e-05,0.0035924019173767642,94,146,5.241520025300001
66.75267526752675,0.00015401610681635875,0.003926477921713228,94,146,5.241520025300001
66.76327632763277,-8.117120745485292e-05,0.003717666142711228,94,146,5.241520025300001
66.77387738773878,5.201043476339498e-05,0.003784535021505815,94,146,5.241520025300001
66.78447844784479,8.36189663662548e-05,0.003790572308660879,94,146,5.241520025300001
66.79507950795079,-1.4479904460183498e-05,0.0037065068603531885,94,146,5.241520025300001
66.8056805680568,-7.689668751147072e-06,0.0037203518079379494,94,146,5.241520025300001
66.81628162816281,0.0001477525502541951,0.0037098405697734045,94,146,5.241520025300001
66.82688268826882,1.1024744307093723e-05,0.0037494423677116974,94,146,5.241520025300001
66.83748374837484,8.549808565329355e-06,0.003867936656991083,94,146,5.241520025300001
66.84808480848085,-2.3384153612822452e-05,0.003389032997864068,94,146,5.241520025300001
66.85868586858686,0.00025930073278056145,0.003742595873187801,94,146,5.241520025300001
66.86928692869287,-0.00012076271164873791,0.003655685844560048,94,146,5.241520025300001
66.87988798879888,-3.810476474128704e-05,0.0037244082538859516,94,146,5.241520025300001
66.8904890489049,8.25638740041706e-05,0.0035354324406497916,94,146,5.241520025300001
66.9010901090109,0.00015781309860902234,0.0038257691943419754,94,146,5.241520025300001
66.9116911691169,-0.00021033063916540745,0.0037540639479448357,94,146,5.241520025300001
66.92229222922292,0.00013963800139846398,0.0035879851406105836,94,146,5.241520025300001
66.93289328932893,-3.279294765498424e-05,0.0036455817733601053,94,146,5.241520025300001
66.94349434943494,5.4423652683679005e-05,0.003542474835433748,94,146,5.241520025300001
66.95409540954095,0.00027136193836624844,0.003674923778229581,94,146,5.241520025300001
66.96469646964697,0.00016024631272914177,0.0034860024042483325,94,146,5.241520025300001
66.97529752975298,1.668804830675503e-05,0.003692381232899357,94,146,5.241520025300001
66.98589858985899,-0.00011119884954294551,0.0036639095741243578,94,146,5.241520025300001
66.996499649965,-0.00023907518421570752,0.0036006977245339952,94,146,5.241520025300001
67.007100710071,7.965665023310985e-05,0.0035607788735784393,94,146,5.241520025300001
67.01770177017701,-9.794643834261118e-05,0.003745143743717665,94,146,5.241520025300001
67.02830283028302,-9.712414167954463e-05,0.003698961414801193,94,146,5.241520025300001
67.03890389038904,-6.824522042206888e-06,0.0035321564040196405,94,146,5.241520025300001
67.04950495049505,0.00018396171010316923,0.003674404914823063,94,146,5.241520025300001
67.06010601060106,4.208362042210234e-05,0.003605987041232442,94,146,5.241520025300001
67.07070707070707,-0.00010402011463410943,0.0036882060738531175,94,146,5.241520025300001
67.08130813081308,-7.957303406224939e-05,0.0037053429073328017,94,146,5.241520025300001
67.0919091909191,0.0001402449750857279,0.0034891944213544302,94,146,5.241520025300001
67.10251025102511,6.035472280480461e-06,0.0036721683314310297,94,146,5.241520025300001
67.1131113111311,3.989095567973813e-05,0.003511720383226721,94,146,5.241520025300001
67.12371237123712,0.00019988872713744765,0.0037381529461218703,94,146,5.241520025300001
67.13431343134313,0.0001064423923877472,0.003505769381391548,94,146,5.241520025300001
67.14491449144914,-0.00011474828088949146,0.003613054751455972,94,146,5.241520025300001
67.15551555155515,0.0002195331679368084,0.003782725223693668,94,146,5.241520025300001
67.16611661166117,-2.9393079863721604e-05,0.0033877054649330764,94,146,5.241520025300001
67.17671767176718,1.4508125075461526e-05,0.003723341314865665,94,146,5.241520025300001
67.18731873187319,-3.5098727283011298e-06,0.0034932916707114026,94,146,5.241520025300001
67.1979197919792,0.00017671130823185288,0.003683287041362043,94,146,5.241520025300001
67.20852085208521,-6.132565124949537e-05,0.003504561346294317,94,146,5.241520025300001
67.21912191219121,3.661062366414184e-05,0.0035903662238416095,94,146,5.241520025300001
67.22972297229722,7.588031749488314e-05,0.0036305203810469595,94,146,5.241520025300001
67.24032403240324,-0.0002875024982539969,0.0037590881872027336,94,146,5.241520025300001
67.25092509250925,2.8581699658115894e-05,0.0036882256353406883,94,146,5.241520025300001
67.26152615261526,-7.709242444224372e-05,0.003679308879935949,94,146,5.241520025300001
67.27212721272127,-0.00022491361063523986,0.003698182758607177,94,146,5.241520025300001
67.28272827282728,-0.0002786947994269549,0.003534754134547176,94,146,5.241520025300001
67.2933293329333,-0.00013227182283157154,0.003481740513138823,94,146,5.241520025300001
67.30393039303931,3.334130123812517e-06,0.0035611977108034095,94,146,5.241520025300001
67.31453145314532,-4.7785233045447093e-05,0.0036022727446550426,94,146,5.241520025300001
67.32513251325132,-4.4662514072522554e-05,0.00364596608697407,94,146,5.241520025300001
67.33573357335733,-0.00014336381780614892,0.0037902553924543396,94,146,5.241520025300001
67.34633463346334,4.843006370817752e-05,0.003691205316392649,94,146,5.241520025300001
67.35693569356935,-3.551427442395411e-05,0.003593547953542069,94,146,5.241520025300001
67.36753675367537,-0.0002496381503324665,0.003758414534404301,94,146,5.241520025300001
67.37813781378138,0.0002187323593787572,0.003680548170500407,94,146,5.241520025300001
67.38873887388739,8.779627985137577e-06,0.0033435977205305504,94,146,5.241520025300001
67.3993399339934,-3.995027250127677e-05,0.003575930971022025,94,146,5.241520025300001
67.40994099409941,-0.00010871264304719617,0.003615955274444624,94,146,5.241520025300001
67.42054205420543,-0.00028206624552628873,0.0037677595885910347,94,146,5.241520025300001
67.43114311431142,-0.00014144088903848937,0.0036646439530145093,94,146,5.241520025300001
67.44174417441744,-0.00011091390561011156,0.0038053482220073206,94,146,5.241520025300001
67.45234523452345,-0.00012690011817120732,0.0035736312781126096,94,146,5.241520025300001
67.46294629462946,0.00016980597743366754,0.0035841869938423435,94,146,5.241520025300001
67.47354735473547,0.00021774450687653979,0.0036429763059202588,94,146,5.241520025300001
67.48414841484148,-9.699406207668122e-05,0.003556638538967072,94,146,5.241520025300001
67.4947494749475,-6.461992835565485e-05,0.0035816012149856797,94,146,5.241520025300001
67.50535053505351,0.00021342639986946392,0.0036020749887366657,94,146,5.241520025300001
67.51595159515952,-2.5605902915302482e-05,0.003844517642596956,94,146,5.241520025300001
67.52655265526553,-0.00011320328071830585,0.0034903078461267665,94,146,5.241520025300001
67.53715371537153,-0.00029986133891583247,0.0034893625419551194,94,146,5.241520025300001
67.54775477547754,0.0002095235465466447,0.003820999020905363,94,146,5.241520025300001
67.55835583558355,5.789293314143953e-05,0.003557731098717037,94,146,5.241520025300001
67.56895689568957,-3.48508723169288e-05,0.003584646507749032,94,146,5.241520025300001
67.57955795579558,-0.00018221145445378268,0.003532868579193479,94,146,5.241520025300001
67.59015901590159,0.0001153072078035759,0.003702728745513987,94,146,5.241520025300001
67.6007600760076,-9.810312804907254e-05,0.003459704606748277,94,146,5.241520025300001
67.61136113611362,-0.00011286837180399473,0.003884085884485706,94,146,5.241520025300001
67.62196219621963,-7.241759109602286e-05,0.0037271634134897653,94,146,5.241520025300001
67.63256325632564,-0.00012651723263577076,0.0035349880689337673,94,146,5.241520025300001
67.64316431643164,-1.5127219558367763e-05,0.0036736786752957014,94,146,5.241520025300001
67.65376537653765,0.00022109655298418245,0.003568280144988679,94,146,5.241520025300001
67.66436643664366,0.00010293073379696397,0.0035935552484699005,94,146,5.241520025300001
67.67496749674967,1.4221415246740423e-05,0.003651763275741887,94,146,5.241520025300001
67.68556855685569,-0.00011180073668654498,0.0037386163560286937,94,146,5.241520025300001
67.6961696169617,0.0003347400189298557,0.0036002894567123992,94,146,5.241520025300001
67.70677067706771,-8.364893792850634e-05,0.003688268688115273,94,146,5.241520025300001
67.71737173717372,0.00017133677830889424,0.0035917828439978065,94,146,5.241520025300001
67.72797279727973,-2.961881363158999e-05,0.003507584751863957,94,146,5.241520025300001
67.73857385738575,-5.165203008533865e-06,0.0035548443058079702,94,146,5.241520025300001
67.74917491749174,0.0001820794264331666,0.0036274820398214916,94,146,5.241520025300001
67.75977597759776,-0.00012031198394511878,0.0036630322662753205,94,146,5.241520025300001
67.77037703770377,8.312081346711495e-05,0.0035395340358817433,94,146,5.241520025300001
67.78097809780978,-0.00016154920920783588,0.00354837560193313,94,146,5.241520025300001
67.79157915791579,-0.000188085217918004,0.0036532082776772577,94,146,5.241520025300001
67.8021802180218,-0.00010417993544372302,0.003615972465959674,94,146,5.241520025300001
67.81278127812782,0.00010664804448279,0.003614287525629353,94,146,5.241520025300001
67.82338233823383,-0.00011012132489040539,0.0034427250915458085,94,146,5.241520025300001
67.83398339833984,0.0003219971651299499,0.003474444994279491,94,146,5.241520025300001
67.84458445844585,-1.012293005958405e-05,0.003586121764825381,94,146,5.241520025300001
67.85518551855185,1.954175855059423e-05,0.003631771191263665,94,146,5.241520025300001
67.86578657865786,-2.8916685741232494e-05,0.0036380102333363976,94,146,5.241520025300001
67.87638763876387,-0.00013440415360544856,0.0035172571537435164,94,146,5.241520025300001
67.88698869886989,-0.00022993476790166977,0.0037522736439791183,94,146,5.241520025300001
67.8975897589759,-6.0128699760793626e-05,0.0033951429481152286,94,146,5.241520025300001
67.90819081908191,5.342792156663323e-05,0.0034385356549568005,94,146,5.241520025300001
67.91879187918792,-0.00022808431345708395,0.003668063018735922,94,146,5.241520025300001
67.92939293929393,5.853336884495632e-05,0.0036524240921915934,94,146,5.241520025300001
67.93999399939995,0.0001200413586224992,0.003626451724711592,94,146,5.241520025300001
67.95059505950596,0.0001063740100042815,0.0036954318662496253,94,146,5.241520025300001
67.96119611961196,1.9846652036560784e-05,0.003604417818113124,94,146,5.241520025300001
67.97179717971797,-0.0002917593922599009,0.0037370949678368973,94,146,5.241520025300001
67.98239823982398,6.623966784233285e-05,0.0036299274539772814,94,146,5.241520025300001
67.99299929992999,-0.00016664998454020373,0.003694264941466633,94,146,5.241520025300001
