A,Fission Yield,Z,E,N
66,3.4200024e-08,96,6.8014000253,147
67,8.5600065e-08,96,6.8014000253,147
68,2.1200017e-07,96,6.8014000253,147
69,4.7000036e-07,96,6.8014000253,147
70,8.5600057e-07,96,6.8014000253,147
71,1.7000008e-06,96,6.8014000253,147
72,3.7600027e-06,96,6.8014000253,147
73,6.7000044e-06,96,6.8014000253,147
74,1.7120016e-05,96,6.8014000253,147
75,4.2380035e-05,96,6.8014000253,147
76,8.582007e-05,96,6.8014000253,147
77,0.00017785014,96,6.8014000253,147
78,0.00029914023,96,6.8014000253,147
79,0.0005127203,96,6.8014000253,147
80,0.00085619061,96,6.8014000253,147
81,0.0015871411,96,6.8014000253,147
82,0.0024625123,96,6.8014000253,147
83,0.0035570324,96,6.8014000253,147
84,0.0042191636,96,6.8014000253,147
85,0.0040685324,96,6.8014000253,147
86,0.0055052437,96,6.8014000253,147
87,0.007178134,96,6.8014000253,147
88,0.0077680856,96,6.8014000253,147
89,0.010584978,96,6.8014000253,147
90,0.011365207,96,6.8014000253,147
91,0.011552029,96,6.8014000253,147
92,0.01377564,96,6.8014000253,147
93,0.017946944,96,6.8014000253,147
94,0.022070936,96,6.8014000253,147
95,0.028935505,96,6.8014000253,147
96,0.033465851,96,6.8014000253,147
97,0.039605207,96,6.8014000253,147
98,0.047394689,96,6.8014000253,147
99,0.050217651,96,6.8014000253,147
100,0.054296647,96,6.8014000253,147
101,0.059465355,96,6.8014000253,147
103,0.06421732,96,6.8014000253,147
104,0.067145252,96,6.8014000253,147
105,0.06383828,96,6.8014000253,147
106,0.059106974,96,6.8014000253,147
107,0.056669122,96,6.8014000253,147
108,0.043063405,96,6.8014000253,147
109,0.041053244,96,6.8014000253,147
110,0.026259887,96,6.8014000253,147
111,0.018492413,96,6.8014000253,147
112,0.023554707,96,6.8014000253,147
113,0.0046698341,96,6.8014000253,147
114,0.0017781912,96,6.8014000253,147
115,0.0016274013,96,6.8014000253,147
116,0.00069466045,96,6.8014000253,147
117,0.00045783025,96,6.8014000253,147
118,0.00032313026,96,6.8014000253,147
119,0.00027294024,96,6.8014000253,147
120,0.00035218023,96,6.8014000253,147
121,0.00037392026,96,6.8014000253,147
122,0.00054121041,96,6.8014000253,147
123,0.00061131044,96,6.8014000253,147
124,0.00072503047,96,6.8014000253,147
125,0.0010230607,96,6.8014000253,147
126,0.0016626113,96,6.8014000253,147
127,0.0065531149,96,6.8014000253,147
128,0.0074579561,96,6.8014000253,147
129,0.012067089,96,6.8014000253,147
130,0.021336066,96,6.8014000253,147
131,0.031934946,96,6.8014000253,147
132,0.047736885,96,6.8014000253,147
133,0.057425156,96,6.8014000253,147
134,0.07528251,96,6.8014000253,147
135,0.05908393,96,6.8014000253,147
136,0.048689489,96,6.8014000253,147
137,0.063172439,96,6.8014000253,147
138,0.058133269,96,6.8014000253,147
139,0.06800059,96,6.8014000253,147
140,0.055404161,96,6.8014000253,147
141,0.05149227,96,6.8014000253,147
142,0.037738855,96,6.8014000253,147
143,0.042859059,96,6.8014000253,147
144,0.037210551,96,6.8014000253,147
145,0.032734535,96,6.8014000253,147
146,0.024573583,96,6.8014000253,147
147,0.020922126,96,6.8014000253,147
148,0.023531425,96,6.8014000253,147
149,0.019847485,96,6.8014000253,147
150,0.018525889,96,6.8014000253,147
151,0.012448538,96,6.8014000253,147
152,0.012379079,96,6.8014000253,147
153,0.013095231,96,6.8014000253,147
154,0.0090414165,96,6.8014000253,147
155,0.007083765,96,6.8014000253,147
156,0.0044505828,96,6.8014000253,147
157,0.0045538537,96,6.8014000253,147
158,0.003449032,96,6.8014000253,147
159,0.0023337215,96,6.8014000253,147
160,0.0018429813,96,6.8014000253,147
161,0.0012184909,96,6.8014000253,147
162,0.00081061061,96,6.8014000253,147
163,0.00055762044,96,6.8014000253,147
164,0.00025414015,96,6.8014000253,147
165,0.00011049008,96,6.8014000253,147
166,4.5440034e-05,96,6.8014000253,147
167,2.2720012e-05,96,6.8014000253,147
168,1.3420009e-05,96,6.8014000253,147
169,6.0900047e-06,96,6.8014000253,147
170,3.0100016e-06,96,6.8014000253,147
171,1.7600012e-06,96,6.8014000253,147
172,9.5700065e-07,96,6.8014000253,147
