A,Fission Yield,Z,E,N
66,1.2900004e-09,93,6.714899999999999,145
67,5.4700003e-09,93,6.714899999999999,145
68,2.2900001e-08,93,6.714899999999999,145
69,6.9700005e-08,93,6.714899999999999,145
70,1.59e-07,93,6.714899999999999,145
71,4.3799994e-07,93,6.714899999999999,145
72,1.5900001e-06,93,6.714899999999999,145
73,2.9899994e-06,93,6.714899999999999,145
74,6.4800003e-06,93,6.714899999999999,145
75,2.8900006e-05,93,6.714899999999999,145
76,5.2330004e-05,93,6.714899999999999,145
77,0.00014450998,93,6.714899999999999,145
78,0.00030398,93,6.714899999999999,145
79,0.00057810003,93,6.714899999999999,145
80,0.00098686999,93,6.714899999999999,145
81,0.00169432,93,6.714899999999999,145
82,0.0023936403,93,6.714899999999999,145
83,0.0038869902,93,6.714899999999999,145
84,0.0068294006,93,6.714899999999999,145
85,0.0070800206,93,6.714899999999999,145
86,0.011512901,93,6.714899999999999,145
87,0.01440597,93,6.714899999999999,145
88,0.01801165,93,6.714899999999999,145
89,0.023006137,93,6.714899999999999,145
90,0.026674055,93,6.714899999999999,145
91,0.032237496,93,6.714899999999999,145
92,0.036778684,93,6.714899999999999,145
93,0.043800341,93,6.714899999999999,145
94,0.048463806,93,6.714899999999999,145
95,0.050446991,93,6.714899999999999,145
96,0.054219068,93,6.714899999999999,145
97,0.056503457,93,6.714899999999999,145
98,0.056973434,93,6.714899999999999,145
99,0.061647951,93,6.714899999999999,145
100,0.060954356,93,6.714899999999999,145
101,0.060555292,93,6.714899999999999,145
102,0.06145743,93,6.714899999999999,145
103,0.058168191,93,6.714899999999999,145
104,0.05707294,93,6.714899999999999,145
105,0.042405143,93,6.714899999999999,145
106,0.038408208,93,6.714899999999999,145
107,0.02444159,93,6.714899999999999,145
108,0.016564084,93,6.714899999999999,145
109,0.0089751206,93,6.714899999999999,145
110,0.0047771107,93,6.714899999999999,145
111,0.00229225,93,6.714899999999999,145
112,0.0012938,93,6.714899999999999,145
113,0.00069905,93,6.714899999999999,145
114,0.00073647006,93,6.714899999999999,145
115,0.00071175004,93,6.714899999999999,145
116,0.00060794,93,6.714899999999999,145
117,0.00060855002,93,6.714899999999999,145
118,0.00059797994,93,6.714899999999999,145
119,0.00058343004,93,6.714899999999999,145
120,0.00059315004,93,6.714899999999999,145
121,0.00061501003,93,6.714899999999999,145
122,0.00064384998,93,6.714899999999999,145
123,0.00072071011,93,6.714899999999999,145
124,0.00083231008,93,6.714899999999999,145
125,0.0012641,93,6.714899999999999,145
126,0.0018473599,93,6.714899999999999,145
127,0.0027226092,93,6.714899999999999,145
128,0.0058620006,93,6.714899999999999,145
129,0.01011311,93,6.714899999999999,145
130,0.020907041,93,6.714899999999999,145
131,0.034761966,93,6.714899999999999,145
132,0.0514792,93,6.714899999999999,145
133,0.057696668,93,6.714899999999999,145
134,0.080452376,93,6.714899999999999,145
135,0.064290528,93,6.714899999999999,145
136,0.072783677,93,6.714899999999999,145
137,0.065556959,93,6.714899999999999,145
138,0.061929287,93,6.714899999999999,145
139,0.057300354,93,6.714899999999999,145
140,0.0578668,93,6.714899999999999,145
141,0.049335504,93,6.714899999999999,145
142,0.057717468,93,6.714899999999999,145
143,0.043799861,93,6.714899999999999,145
144,0.041405386,93,6.714899999999999,145
145,0.032652254,93,6.714899999999999,145
146,0.028531713,93,6.714899999999999,145
147,0.023920611,93,6.714899999999999,145
148,0.01770249,93,6.714899999999999,145
149,0.017503115,93,6.714899999999999,145
150,0.0090331808,93,6.714899999999999,145
151,0.0089459198,93,6.714899999999999,145
152,0.0064383196,93,6.714899999999999,145
153,0.0043242393,93,6.714899999999999,145
154,0.0028828297,93,6.714899999999999,145
155,0.0020179798,93,6.714899999999999,145
156,0.0012492299,93,6.714899999999999,145
157,0.00077836002,93,6.714899999999999,145
158,0.00043242003,93,6.714899999999999,145
159,0.00025944997,93,6.714899999999999,145
160,0.00013453001,93,6.714899999999999,145
161,7.0010002e-05,93,6.714899999999999,145
162,2.9170005e-05,93,6.714899999999999,145
163,9.4200008e-06,93,6.714899999999999,145
164,2.7900005e-06,93,6.714899999999999,145
165,8.1700012e-07,93,6.714899999999999,145
166,2.6899995e-07,93,6.714899999999999,145
167,1.1499999e-07,93,6.714899999999999,145
168,4.1299999e-08,93,6.714899999999999,145
169,1.25e-08,93,6.714899999999999,145
170,3.0800001e-09,93,6.714899999999999,145
171,6.7300036e-10,93,6.714899999999999,145
172,5.77001e-11,93,6.714899999999999,145
