A,Fission Yield,Z,E,N
66,1.8700004e-09,93,5.98832,144
67,3.7299996e-09,93,5.98832,144
68,1.88e-08,93,5.98832,144
69,6.8900045e-10,93,5.98832,144
70,2.4399998e-07,93,5.98832,144
71,6.1900002e-07,93,5.98832,144
72,1.4999999e-06,93,5.98832,144
73,3.6899996e-06,93,5.98832,144
74,6.6299993e-06,93,5.98832,144
75,1.3180001e-05,93,5.98832,144
76,6.012001e-05,93,5.98832,144
77,0.00010440001,93,5.98832,144
78,0.00024370004,93,5.98832,144
79,0.00056444002,93,5.98832,144
80,0.00111391,93,5.98832,144
81,0.00235745,93,5.98832,144
82,0.0035748303,93,5.98832,144
83,0.0048272796,93,5.98832,144
84,0.0076415603,93,5.98832,144
85,0.0094352895,93,5.98832,144
86,0.01312144,93,5.98832,144
87,0.017480538,93,5.98832,144
88,0.021603088,93,5.98832,144
89,0.025400895,93,5.98832,144
90,0.033411438,93,5.98832,144
91,0.039268164,93,5.98832,144
92,0.043851612,93,5.98832,144
93,0.051168821,93,5.98832,144
94,0.051359316,93,5.98832,144
95,0.056692977,93,5.98832,144
96,0.054883865,93,5.98832,144
97,0.061379734,93,5.98832,144
98,0.061065799,93,5.98832,144
99,0.061180464,93,5.98832,144
100,0.064364267,93,5.98832,144
101,0.061243697,93,5.98832,144
102,0.057692963,93,5.98832,144
103,0.05558304,93,5.98832,144
104,0.041314924,93,5.98832,144
105,0.031035251,93,5.98832,144
106,0.023341097,93,5.98832,144
107,0.017126169,93,5.98832,144
108,0.01296866,93,5.98832,144
109,0.0063775199,93,5.98832,144
110,0.0030065304,93,5.98832,144
111,0.00095278996,93,5.98832,144
112,0.00073459994,93,5.98832,144
113,0.00051557996,93,5.98832,144
114,0.00052833998,93,5.98832,144
115,0.00048947004,93,5.98832,144
116,0.00047787,93,5.98832,144
117,0.00043023003,93,5.98832,144
118,0.00052941,93,5.98832,144
119,0.00053265998,93,5.98832,144
120,0.00053021999,93,5.98832,144
121,0.00052609007,93,5.98832,144
122,0.00060727996,93,5.98832,144
123,0.00075696988,93,5.98832,144
124,0.00072746999,93,5.98832,144
125,0.0013104499,93,5.98832,144
126,0.0016517301,93,5.98832,144
127,0.0035585603,93,5.98832,144
128,0.014995713,93,5.98832,144
129,0.017594868,93,5.98832,144
130,0.027266809,93,5.98832,144
131,0.036000547,93,5.98832,144
132,0.048537912,93,5.98832,144
133,0.064688637,93,5.98832,144
134,0.070728266,93,5.98832,144
135,0.072593944,93,5.98832,144
136,0.067123997,93,5.98832,144
137,0.062528109,93,5.98832,144
138,0.061352328,93,5.98832,144
139,0.056347039,93,5.98832,144
140,0.054935999,93,5.98832,144
141,0.053412577,93,5.98832,144
142,0.047956523,93,5.98832,144
143,0.046499541,93,5.98832,144
144,0.041396188,93,5.98832,144
145,0.034503612,93,5.98832,144
146,0.027995344,93,5.98832,144
147,0.02227831,93,5.98832,144
148,0.017194604,93,5.98832,144
149,0.01302589,93,5.98832,144
150,0.0099397006,93,5.98832,144
151,0.0072721401,93,5.98832,144
152,0.0045994004,93,5.98832,144
153,0.0036515699,93,5.98832,144
154,0.0018724201,93,5.98832,144
155,0.0014193301,93,5.98832,144
156,0.0010049599,93,5.98832,144
157,0.00032214998,93,5.98832,144
158,0.00012772,93,5.98832,144
159,6.4910006e-05,93,5.98832,144
160,2.5080001e-05,93,5.98832,144
161,7.7899999e-06,93,5.98832,144
162,3.0299993e-06,93,5.98832,144
163,1.3e-06,93,5.98832,144
164,5.6200004e-07,93,5.98832,144
165,1.92e-07,93,5.98832,144
166,1.1199999e-07,93,5.98832,144
167,1.55e-08,93,5.98832,144
168,3.9799997e-09,93,5.98832,144
169,1.3000001e-09,93,5.98832,144
170,4.0800007e-09,93,5.98832,144
171,1.2100002e-09,93,5.98832,144
172,4.6799993e-09,93,5.98832,144
