A,Fission Yield,Z,E,N
66,2.9950777e-09,98,6.6237000253,151
67,5.0017972e-09,98,6.6237000253,151
68,2.9950845e-08,98,6.6237000253,151
69,5.7006514e-08,98,6.6237000253,151
70,3.0549891e-07,98,6.6237000253,151
71,5.3512147e-07,98,6.6237000253,151
72,1.0882154e-06,98,6.6237000253,151
73,2.1364963e-06,98,6.6237000253,151
74,5.321274e-06,98,6.6237000253,151
75,9.5443471e-06,98,6.6237000253,151
76,1.9098671e-05,98,6.6237000253,151
77,4.6124365e-05,98,6.6237000253,151
78,8.1586204e-05,98,6.6237000253,151
79,0.00018423788,98,6.6237000253,151
80,0.00030211455,98,6.6237000253,151
81,0.00047951369,98,6.6237000253,151
82,0.00075626979,98,6.6237000253,151
83,0.0012967136,98,6.6237000253,151
84,0.0018933151,98,6.6237000253,151
85,0.0025027757,98,6.6237000253,151
86,0.0033604292,98,6.6237000253,151
87,0.0042146484,98,6.6237000253,151
88,0.0052029075,98,6.6237000253,151
89,0.0045468829,98,6.6237000253,151
90,0.005879039,98,6.6237000253,151
91,0.0082677101,98,6.6237000253,151
92,0.0088967596,98,6.6237000253,151
93,0.010765536,98,6.6237000253,151
94,0.011950592,98,6.6237000253,151
95,0.015036032,98,6.6237000253,151
96,0.016782468,98,6.6237000253,151
97,0.020821934,98,6.6237000253,151
98,0.02314627,98,6.6237000253,151
99,0.027961258,98,6.6237000253,151
100,0.032311256,98,6.6237000253,151
101,0.03680002,98,6.6237000253,151
102,0.042073484,98,6.6237000253,151
103,0.049192056,98,6.6237000253,151
104,0.050843907,98,6.6237000253,151
105,0.054256853,98,6.6237000253,151
106,0.056088102,98,6.6237000253,151
107,0.05688984,98,6.6237000253,151
108,0.057162803,98,6.6237000253,151
109,0.055701424,98,6.6237000253,151
110,0.05405756,98,6.6237000253,151
111,0.054913419,98,6.6237000253,151
112,0.049174111,98,6.6237000253,151
113,0.041585668,98,6.6237000253,151
114,0.036182256,98,6.6237000253,151
115,0.029814858,98,6.6237000253,151
116,0.021963512,98,6.6237000253,151
117,0.018278885,98,6.6237000253,151
118,0.010197076,98,6.6237000253,151
119,0.0060851509,98,6.6237000253,151
120,0.0038467712,98,6.6237000253,151
121,0.0020608504,98,6.6237000253,151
122,0.0017997086,98,6.6237000253,151
123,0.0016793361,98,6.6237000253,151
124,0.00137203,98,6.6237000253,151
125,0.002067799,98,6.6237000253,151
126,0.004453986,98,6.6237000253,151
127,0.0058796172,98,6.6237000253,151
128,0.007824209,98,6.6237000253,151
129,0.016274032,98,6.6237000253,151
130,0.019709378,98,6.6237000253,151
131,0.031629414,98,6.6237000253,151
132,0.041527413,98,6.6237000253,151
133,0.052409089,98,6.6237000253,151
134,0.053817474,98,6.6237000253,151
135,0.054114014,98,6.6237000253,151
136,0.056536065,98,6.6237000253,151
137,0.056909466,98,6.6237000253,151
138,0.053910741,98,6.6237000253,151
139,0.060990402,98,6.6237000253,151
140,0.05315311,98,6.6237000253,151
141,0.054227471,98,6.6237000253,151
142,0.043864057,98,6.6237000253,151
143,0.046966033,98,6.6237000253,151
144,0.043106646,98,6.6237000253,151
145,0.035316263,98,6.6237000253,151
146,0.033457424,98,6.6237000253,151
147,0.028517653,98,6.6237000253,151
148,0.022518335,98,6.6237000253,151
149,0.020505568,98,6.6237000253,151
150,0.017521296,98,6.6237000253,151
151,0.01890468,98,6.6237000253,151
152,0.012538188,98,6.6237000253,151
153,0.012082754,98,6.6237000253,151
154,0.0089137122,98,6.6237000253,151
155,0.0061508526,98,6.6237000253,151
156,0.006757528,98,6.6237000253,151
157,0.0042060818,98,6.6237000253,151
158,0.0038040812,98,6.6237000253,151
159,0.0036347885,98,6.6237000253,151
160,0.0023257563,98,6.6237000253,151
161,0.0019279982,98,6.6237000253,151
162,0.0011049679,98,6.6237000253,151
163,0.00066751535,98,6.6237000253,151
164,0.00043400825,98,6.6237000253,151
165,0.00027985106,98,6.6237000253,151
166,0.00016664672,98,6.6237000253,151
167,7.3818935e-05,98,6.6237000253,151
168,4.1751533e-05,98,6.6237000253,151
169,1.684238e-05,98,6.6237000253,151
170,8.6158713e-06,98,6.6237000253,151
171,4.802125e-06,98,6.6237000253,151
172,3.6240564e-06,98,6.6237000253,151
