A,Fission Yield,Z,E,N
66,6.2126446e-07,94,19.24152,146
67,1.3319973e-06,94,19.24152,146
68,2.2623938e-06,94,19.24152,146
69,4.7512137e-06,94,19.24152,146
70,9.9009648e-06,94,19.24152,146
71,2.1562002e-05,94,19.24152,146
72,4.5980863e-05,94,19.24152,146
73,8.185088e-05,94,19.24152,146
74,0.00016427195,94,19.24152,146
75,0.00032854466,94,19.24152,146
76,0.00052207854,94,19.24152,146
77,0.00075429194,94,19.24152,146
78,0.0011080505,94,19.24152,146
79,0.0016001617,94,19.24152,146
80,0.002215836,94,19.24152,146
81,0.0028961872,94,19.24152,146
82,0.0040483133,94,19.24152,146
83,0.005098388,94,19.24152,146
84,0.0060953816,94,19.24152,146
85,0.0088846778,94,19.24152,146
86,0.010269194,94,19.24152,146
87,0.012318738,94,19.24152,146
88,0.014773678,94,19.24152,146
89,0.017729936,94,19.24152,146
90,0.020012186,94,19.24152,146
91,0.024677622,94,19.24152,146
92,0.028715129,94,19.24152,146
93,0.028454474,94,19.24152,146
94,0.035685266,94,19.24152,146
95,0.037308384,94,19.24152,146
96,0.041625184,94,19.24152,146
97,0.043018045,94,19.24152,146
98,0.047605833,94,19.24152,146
99,0.049134361,94,19.24152,146
100,0.051933192,94,19.24152,146
101,0.054243696,94,19.24152,146
102,0.054605303,94,19.24152,146
103,0.053158464,94,19.24152,146
104,0.052344584,94,19.24152,146
105,0.047869546,94,19.24152,146
106,0.04042306,94,19.24152,146
107,0.031629849,94,19.24152,146
108,0.026507621,94,19.24152,146
109,0.023068082,94,19.24152,146
110,0.019622455,94,19.24152,146
111,0.016798202,94,19.24152,146
112,0.01494639,94,19.24152,146
113,0.01616069,94,19.24152,146
114,0.011735802,94,19.24152,146
115,0.010861312,94,19.24152,146
116,0.010489498,94,19.24152,146
117,0.0080237272,94,19.24152,146
118,0.00989704,94,19.24152,146
119,0.009701294,94,19.24152,146
120,0.010703491,94,19.24152,146
121,0.011720823,94,19.24152,146
122,0.012537386,94,19.24152,146
123,0.012985624,94,19.24152,146
124,0.015441172,94,19.24152,146
125,0.015991285,94,19.24152,146
126,0.02075277,94,19.24152,146
127,0.020184731,94,19.24152,146
128,0.029319526,94,19.24152,146
129,0.025443915,94,19.24152,146
130,0.043307627,94,19.24152,146
131,0.044821315,94,19.24152,146
132,0.046040693,94,19.24152,146
133,0.055807864,94,19.24152,146
134,0.054949515,94,19.24152,146
135,0.053680533,94,19.24152,146
136,0.057264921,94,19.24152,146
137,0.046198265,94,19.24152,146
138,0.054855441,94,19.24152,146
139,0.046171933,94,19.24152,146
140,0.038726208,94,19.24152,146
141,0.036055253,94,19.24152,146
142,0.039141405,94,19.24152,146
143,0.031209238,94,19.24152,146
144,0.026851966,94,19.24152,146
145,0.027022044,94,19.24152,146
146,0.021408582,94,19.24152,146
147,0.017946715,94,19.24152,146
148,0.015185817,94,19.24152,146
149,0.013746533,94,19.24152,146
150,0.010745971,94,19.24152,146
151,0.0081093405,94,19.24152,146
152,0.0065607692,94,19.24152,146
153,0.005782925,94,19.24152,146
154,0.0040244881,94,19.24152,146
155,0.0028084468,94,19.24152,146
156,0.0022719791,94,19.24152,146
157,0.0016114393,94,19.24152,146
158,0.0011076082,94,19.24152,146
159,0.00070644344,94,19.24152,146
160,0.00052455917,94,19.24152,146
161,0.00034950935,94,19.24152,146
162,0.0002358517,94,19.24152,146
163,0.00016408092,94,19.24152,146
164,0.00010270242,94,19.24152,146
165,6.9732407e-05,94,19.24152,146
166,4.5117294e-05,94,19.24152,146
167,2.8718195e-05,94,19.24152,146
168,1.7359648e-05,94,19.24152,146
169,1.1600209e-05,94,19.24152,146
170,7.4522094e-06,94,19.24152,146
171,5.329304e-06,94,19.24152,146
172,3.6915121e-06,94,19.24152,146
