A,Fission Yield,Z,E,N
66,1.291776e-06,90,18.78639,142
67,2.2499203e-06,90,18.78639,142
68,6.6786418e-06,90,18.78639,142
69,1.467939e-05,90,18.78639,142
70,2.6041097e-05,90,18.78639,142
71,5.3272109e-05,90,18.78639,142
72,7.9073295e-05,90,18.78639,142
73,0.00016171184,90,18.78639,142
74,0.00030343507,90,18.78639,142
75,0.00053271391,90,18.78639,142
76,0.00089077677,90,18.78639,142
77,0.0012723531,90,18.78639,142
78,0.0024974308,90,18.78639,142
79,0.004138787,90,18.78639,142
80,0.0067684459,90,18.78639,142
81,0.010012039,90,18.78639,142
82,0.013817684,90,18.78639,142
83,0.017421637,90,18.78639,142
84,0.011815921,90,18.78639,142
85,0.056853865,90,18.78639,142
86,0.052717215,90,18.78639,142
87,0.049792612,90,18.78639,142
88,0.050862973,90,18.78639,142
89,0.058428217,90,18.78639,142
90,0.065622076,90,18.78639,142
91,0.060908954,90,18.78639,142
92,0.054570422,90,18.78639,142
93,0.054175042,90,18.78639,142
94,0.055709113,90,18.78639,142
95,0.050377033,90,18.78639,142
96,0.03833776,90,18.78639,142
97,0.034285013,90,18.78639,142
98,0.026973483,90,18.78639,142
99,0.020811367,90,18.78639,142
100,0.015878264,90,18.78639,142
101,0.013636544,90,18.78639,142
102,0.010055274,90,18.78639,142
103,0.0088973599,90,18.78639,142
104,0.0094921763,90,18.78639,142
105,0.010993442,90,18.78639,142
106,0.012047506,90,18.78639,142
107,0.011829332,90,18.78639,142
108,0.012835334,90,18.78639,142
109,0.014149252,90,18.78639,142
110,0.013947821,90,18.78639,142
111,0.013089208,90,18.78639,142
112,0.014592445,90,18.78639,142
113,0.01283273,90,18.78639,142
114,0.012524526,90,18.78639,142
115,0.012789351,90,18.78639,142
116,0.011764785,90,18.78639,142
117,0.013181217,90,18.78639,142
118,0.011181352,90,18.78639,142
119,0.01035611,90,18.78639,142
120,0.0097969925,90,18.78639,142
121,0.009521691,90,18.78639,142
122,0.0085104987,90,18.78639,142
123,0.0074804004,90,18.78639,142
124,0.0080005261,90,18.78639,142
125,0.0066552836,90,18.78639,142
126,0.0087890739,90,18.78639,142
127,0.010842762,90,18.78639,142
128,0.011656497,90,18.78639,142
129,0.01227512,90,18.78639,142
130,0.024582403,90,18.78639,142
131,0.02829193,90,18.78639,142
132,0.034446924,90,18.78639,142
133,0.046717617,90,18.78639,142
134,0.0661121,90,18.78639,142
135,0.052812493,90,18.78639,142
136,0.064230261,90,18.78639,142
137,0.057024731,90,18.78639,142
138,0.058063125,90,18.78639,142
139,0.059176128,90,18.78639,142
140,0.060367974,90,18.78639,142
141,0.061590061,90,18.78639,142
142,0.053913085,90,18.78639,142
143,0.051548944,90,18.78639,142
144,0.042369877,90,18.78639,142
145,0.026719982,90,18.78639,142
146,0.024717414,90,18.78639,142
147,0.018728627,90,18.78639,142
148,0.010714441,90,18.78639,142
149,0.0081838484,90,18.78639,142
150,0.004124517,90,18.78639,142
151,0.0022109016,90,18.78639,142
152,0.0012993895,90,18.78639,142
153,0.0008996339,90,18.78639,142
154,0.00055410426,90,18.78639,142
155,0.00031792834,90,18.78639,142
156,0.00018391967,90,18.78639,142
157,0.00010657905,90,18.78639,142
158,6.2757745e-05,90,18.78639,142
159,4.5700419e-05,90,18.78639,142
160,1.7319958e-05,90,18.78639,142
161,1.0624343e-05,90,18.78639,142
162,5.1221084e-06,90,18.78639,142
163,2.5670955e-06,90,18.78639,142
164,1.3244909e-06,90,18.78639,142
165,7.2949348e-07,90,18.78639,142
166,2.983546e-07,90,18.78639,142
167,1.602693e-07,90,18.78639,142
168,8.0248287e-08,90,18.78639,142
169,3.8942917e-08,90,18.78639,142
170,1.7478569e-08,90,18.78639,142
171,8.2197246e-09,90,18.78639,142
172,3.8358097e-09,90,18.78639,142
