A,Fission Yield,Z,E,N
66,4.4600503e-09,92,6.6537,145
67,1.3900158e-08,92,6.6537,145
68,1.9800226e-08,92,6.6537,145
69,5.9500677e-08,92,6.6537,145
70,1.1900135e-07,92,6.6537,145
71,2.7800317e-07,92,6.6537,145
72,4.9600561e-07,92,6.6537,145
73,2.9800341e-06,92,6.6537,145
74,9.910113e-06,92,6.6537,145
75,3.172036e-05,92,6.6537,145
76,7.334084e-05,92,6.6537,145
77,0.00017887202,92,6.6537,145
78,0.00046589526,92,6.6537,145
79,0.00075342859,92,6.6537,145
80,0.0012894346,92,6.6537,145
81,0.0020818435,92,6.6537,145
82,0.0030734052,92,6.6537,145
83,0.0047718344,92,6.6537,145
84,0.0092665348,92,6.6537,145
85,0.0096496491,92,6.6537,145
86,0.015529251,92,6.6537,145
87,0.017917164,92,6.6537,145
88,0.027442266,92,6.6537,145
89,0.03389284,92,6.6537,145
90,0.039154782,92,6.6537,145
91,0.043861519,92,6.6537,145
92,0.048107387,92,6.6537,145
93,0.052995967,92,6.6537,145
94,0.054641269,92,6.6537,145
95,0.056107492,92,6.6537,145
96,0.058041933,92,6.6537,145
97,0.058800049,92,6.6537,145
98,0.059384454,92,6.6537,145
99,0.061980037,92,6.6537,145
100,0.059413038,92,6.6537,145
101,0.058041102,92,6.6537,145
102,0.056850828,92,6.6537,145
103,0.049489994,92,6.6537,145
104,0.046392827,92,6.6537,145
105,0.026885661,92,6.6537,145
106,0.020608077,92,6.6537,145
107,0.011228977,92,6.6537,145
108,0.0049559562,92,6.6537,145
109,0.0017897903,92,6.6537,145
110,0.0012883846,92,6.6537,145
111,0.00069377789,92,6.6537,145
112,0.00059466675,92,6.6537,145
113,0.000437125,92,6.6537,145
114,0.00036671413,92,6.6537,145
115,0.00041579476,92,6.6537,145
116,0.00034688395,92,6.6537,145
117,0.00034780396,92,6.6537,145
118,0.00035773403,92,6.6537,145
119,0.00034744399,92,6.6537,145
120,0.00034744392,92,6.6537,145
121,0.00036618414,92,6.6537,145
122,0.00044535502,92,6.6537,145
123,0.00056410638,92,6.6537,145
124,0.00071312817,92,6.6537,145
125,0.0011912335,92,6.6537,145
126,0.0017788404,92,6.6537,145
127,0.0024816586,92,6.6537,145
128,0.0057404148,92,6.6537,145
129,0.010126064,92,6.6537,145
130,0.020297414,92,6.6537,145
131,0.032134933,92,6.6537,145
132,0.047553252,92,6.6537,145
133,0.054723863,92,6.6537,145
134,0.06819081,92,6.6537,145
135,0.066250147,92,6.6537,145
136,0.067185982,92,6.6537,145
137,0.064670525,92,6.6537,145
138,0.062877271,92,6.6537,145
139,0.060684982,92,6.6537,145
140,0.066405031,92,6.6537,145
141,0.055751554,92,6.6537,145
142,0.054569066,92,6.6537,145
143,0.048169306,92,6.6537,145
144,0.048526304,92,6.6537,145
145,0.036321022,92,6.6537,145
146,0.031237916,92,6.6537,145
147,0.026164215,92,6.6537,145
148,0.018569831,92,6.6537,145
149,0.014425664,92,6.6537,145
150,0.010423318,92,6.6537,145
151,0.0077193777,92,6.6537,145
152,0.0052452102,92,6.6537,145
153,0.0034638196,92,6.6537,145
154,0.0018803516,92,6.6537,145
155,0.0011875934,92,6.6537,145
156,0.00057400654,92,6.6537,145
157,0.00042555474,92,6.6537,145
158,0.00014845168,92,6.6537,145
159,6.829078e-05,92,6.6537,145
160,2.7300313e-05,92,6.6537,145
161,1.0420119e-05,92,6.6537,145
162,2.9700337e-06,92,6.6537,145
163,5.1500587e-07,92,6.6537,145
164,2.7700313e-07,92,6.6537,145
165,9.9301123e-08,92,6.6537,145
166,5.9400673e-08,92,6.6537,145
167,2.3800264e-08,92,6.6537,145
168,1.0900124e-08,92,6.6537,145
169,4.160047e-09,92,6.6537,145
170,8.4100935e-10,92,6.6537,145
171,2.2800203e-10,92,6.6537,145
172,6.9300803e-11,92,6.6537,145
