A,Fission Yield,Z,E,N
66.0,-9.863923411595671e-06,93,6.714899999999999,145
66.01060106010601,-9.82515382445915e-06,93,6.714899999999999,145
66.02120212021202,-9.786384406384151e-06,93,6.714899999999999,145
66.03180318031804,-9.747615160673027e-06,93,6.714899999999999,145
66.04240424042405,-9.708846090691016e-06,93,6.714899999999999,145
66.05300530053005,-9.67007719986751e-06,93,6.714899999999999,145
66.06360636063606,-9.631308491696987e-06,93,6.714899999999999,145
66.07420742074207,-9.592539969740554e-06,93,6.714899999999999,145
66.08480848084808,-9.553771637626962e-06,93,6.714899999999999,145
66.0954095409541,-9.51500349905391e-06,93,6.714899999999999,145
66.1060106010601,-9.476235557789329e-06,93,6.714899999999999,145
66.11661166116612,-9.437467817672663e-06,93,6.714899999999999,145
66.12721272127213,-9.398700282616197e-06,93,6.714899999999999,145
66.13781378137814,-9.359932956606411e-06,93,6.714899999999999,145
66.14841484148415,-9.32116584370533e-06,93,6.714899999999999,145
66.15901590159015,-9.282398948051988e-06,93,6.714899999999999,145
66.16961696169616,-9.243632273863617e-06,93,6.714899999999999,145
66.18021802180218,-9.204865825437425e-06,93,6.714899999999999,145
66.19081908190819,-9.166099607151835e-06,93,6.714899999999999,145
66.2014201420142,-9.127333623468049e-06,93,6.714899999999999,145
66.21202120212021,-9.088567878931548e-06,93,6.714899999999999,145
66.22262226222622,-9.049802378173673e-06,93,6.714899999999999,145
66.23322332233224,-9.011037125913172e-06,93,6.714899999999999,145
66.24382438243825,-8.97227212695782e-06,93,6.714899999999999,145
66.25442544254426,-8.933507386206045e-06,93,6.714899999999999,145
66.26502650265026,-8.89474290864865e-06,93,6.714899999999999,145
66.27562756275627,-8.855978699370279e-06,93,6.714899999999999,145
66.28622862286228,-8.817214763551478e-06,93,6.714899999999999,145
66.2968296829683,-8.77845110647021e-06,93,6.714899999999999,145
66.3074307430743,-8.739687733503712e-06,93,6.714899999999999,145
66.31803180318032,-8.7009246501303e-06,93,6.714899999999999,145
66.32863286328633,-8.662161861931213e-06,93,6.714899999999999,145
66.33923392339234,-8.623399374592503e-06,93,6.714899999999999,145
66.34983498349835,-8.584637193906936e-06,93,6.714899999999999,145
66.36043604360437,-8.545875325775957e-06,93,6.714899999999999,145
66.37103710371036,-8.507113776211693e-06,93,6.714899999999999,145
66.38163816381638,-8.468352551338792e-06,93,6.714899999999999,145
66.39223922392239,-8.42959165739677e-06,93,6.714899999999999,145
66.4028402840284,-8.390831100741892e-06,93,6.714899999999999,145
66.41344134413441,-8.352070887849356e-06,93,6.714899999999999,145
66.42404240424042,-8.313311025315447e-06,93,6.714899999999999,145
66.43464346434644,-8.274551519859742e-06,93,6.714899999999999,145
66.44524452445245,-8.23579237832735e-06,93,6.714899999999999,145
66.45584558455846,-8.19703360769118e-06,93,6.714899999999999,145
66.46644664466447,-8.158275215054279e-06,93,6.714899999999999,145
66.47704770477047,-8.119517207652223e-06,93,6.714899999999999,145
66.48764876487648,-8.080759592855318e-06,93,6.714899999999999,145
66.4982498249825,-8.042002378171358e-06,93,6.714899999999999,145
66.5088508850885,-8.0032455712479e-06,93,6.714899999999999,145
66.51945194519452,-7.96448917987484e-06,93,6.714899999999999,145
66.53005300530053,-7.925733211986998e-06,93,6.714899999999999,145
66.54065406540654,-7.886977675666715e-06,93,6.714899999999999,145
66.55125512551255,-7.848222579146547e-06,93,6.714899999999999,145
66.56185618561857,-7.80946793081195e-06,93,6.714899999999999,145
66.57245724572458,-7.770713739204051e-06,93,6.714899999999999,145
66.58305830583058,-7.731960013022503e-06,93,6.714899999999999,145
66.59365936593659,-7.693206761128129e-06,93,6.714899999999999,145
66.6042604260426,-7.654453992546146e-06,93,6.714899999999999,145
66.61486148614861,-7.615701716468904e-06,93,6.714899999999999,145
66.62546254625462,-7.576949942258958e-06,93,6.714899999999999,145
66.63606360636064,-7.538198679452114e-06,93,6.714899999999999,145
66.64666466646665,-7.499447937760544e-06,93,6.714899999999999,145
66.65726572657266,-7.460697727075965e-06,93,6.714899999999999,145
66.66786678667867,-7.421948057472843e-06,93,6.714899999999999,145
66.67846784678468,-7.383198939211678e-06,93,6.714899999999999,145
66.68906890689068,-7.344450382742397e-06,93,6.714899999999999,145
66.6996699669967,-7.3057023987075315e-06,93,6.714899999999999,145
66.7102710271027,-7.266954997945983e-06,93,6.714899999999999,145
66.72087208720872,-7.228208191496323e-06,93,6.714899999999999,145
66.73147314731473,-7.189461990600417e-06,93,6.714899999999999,145
66.74207420742074,-7.150716406707063e-06,93,6.714899999999999,145
66.75267526752675,-7.1119714514756875e-06,93,6.714899999999999,145
66.76327632763277,-7.07322713678009e-06,93,6.714899999999999,145
66.77387738773878,-7.034483474712292e-06,93,6.714899999999999,145
66.78447844784479,-6.99574047758641e-06,93,6.714899999999999,145
66.79507950795079,-6.956998157942676e-06,93,6.714899999999999,145
66.8056805680568,-6.918256528551252e-06,93,6.714899999999999,145
66.81628162816281,-6.879515602416633e-06,93,6.714899999999999,145
66.82688268826882,-6.840775392781611e-06,93,6.714899999999999,145
66.83748374837484,-6.802035913131564e-06,93,6.714899999999999,145
66.84808480848085,-6.763297177198763e-06,93,6.714899999999999,145
66.85868586858686,-6.724559198966764e-06,93,6.714899999999999,145
66.86928692869287,-6.685821992674856e-06,93,6.714899999999999,145
66.87988798879888,-6.647085572822606e-06,93,6.714899999999999,145
66.8904890489049,-6.608349954174476e-06,93,6.714899999999999,145
66.9010901090109,-6.569615151764558e-06,93,6.714899999999999,145
66.9116911691169,-6.530881180901147e-06,93,6.714899999999999,145
