A,Fission Yield,Z,E,N
66.0,-0.00014003335893007156,95,19.53764,146
66.01060106010601,-0.00013943489275168269,95,19.53764,146
66.02120212021202,-0.00013883642664358015,95,19.53764,146
66.03180318031804,-0.00013823796060701688,95,19.53764,146
66.04240424042405,-0.0001376394946432675,95,19.53764,146
66.05300530053005,-0.00013704102875362976,95,19.53764,146
66.06360636063606,-0.00013644256293942147,95,19.53764,146
66.07420742074207,-0.0001358440972019858,95,19.53764,146
66.08480848084808,-0.00013524563154268844,95,19.53764,146
66.0954095409541,-0.00013464716596291876,95,19.53764,146
66.1060106010601,-0.0001340487004640903,95,19.53764,146
66.11661166116612,-0.0001334502350476411,95,19.53764,146
66.12721272127213,-0.0001328517697150341,95,19.53764,146
66.13781378137814,-0.00013225330446775763,95,19.53764,146
66.14841484148415,-0.00013165483930732577,95,19.53764,146
66.15901590159015,-0.00013105637423527973,95,19.53764,146
66.16961696169616,-0.0001304579092531848,95,19.53764,146
66.18021802180218,-0.00012985944436263595,95,19.53764,146
66.19081908190819,-0.00012926097956525486,95,19.53764,146
66.2014201420142,-0.00012866251486269115,95,19.53764,146
66.21202120212021,-0.00012806405025662305,95,19.53764,146
66.22262226222622,-0.00012746558574875777,95,19.53764,146
66.23322332233224,-0.0001268671213408319,95,19.53764,146
66.24382438243825,-0.0001262686570346121,95,19.53764,146
66.25442544254426,-0.00012567019283189542,95,19.53764,146
66.26502650265026,-0.00012507172873451073,95,19.53764,146
66.27562756275627,-0.00012447326474431604,95,19.53764,146
66.28622862286228,-0.00012387480086320358,95,19.53764,146
66.2968296829683,-0.0001232763370930975,95,19.53764,146
66.3074307430743,-0.00012267787343595512,95,19.53764,146
66.31803180318032,-0.0001220794098937673,95,19.53764,146
66.32863286328633,-0.00012148094646855918,95,19.53764,146
66.33923392339234,-0.00012088248316239059,95,19.53764,146
66.34983498349835,-0.00012028401997735696,95,19.53764,146
66.36043604360437,-0.00011968555691558941,95,19.53764,146
66.37103710371036,-0.00011908709397925666,95,19.53764,146
66.38163816381638,-0.00011848863117056204,95,19.53764,146
66.39223922392239,-0.00011789016849174917,95,19.53764,146
66.4028402840284,-0.0001172917059450993,95,19.53764,146
66.41344134413441,-0.0001166932435329327,95,19.53764,146
66.42404240424042,-0.00011609478125760943,95,19.53764,146
66.43464346434644,-0.00011549631912152976,95,19.53764,146
66.44524452445245,-0.00011489785712713521,95,19.53764,146
66.45584558455846,-0.00011429939527690897,95,19.53764,146
66.46644664466447,-0.00011370093357337654,95,19.53764,146
66.47704770477047,-0.00011310247201910756,95,19.53764,146
66.48764876487648,-0.00011250401061671295,95,19.53764,146
66.4982498249825,-0.00011190554936885063,95,19.53764,146
66.5088508850885,-0.00011130708827822317,95,19.53764,146
66.51945194519452,-0.00011070862734757894,95,19.53764,146
66.53005300530053,-0.00011011016657971338,95,19.53764,146
66.54065406540654,-0.00010951170597746944,95,19.53764,146
66.55125512551255,-0.00010891324554373845,95,19.53764,146
66.56185618561857,-0.00010831478528146094,95,19.53764,146
66.57245724572458,-0.00010771632519362749,95,19.53764,146
66.58305830583058,-0.00010711786528328025,95,19.53764,146
66.59365936593659,-0.00010651940555351067,95,19.53764,146
66.6042604260426,-0.00010592094600746502,95,19.53764,146
66.61486148614861,-0.00010532248664834233,95,19.53764,146
66.62546254625462,-0.0001047240274793958,95,19.53764,146
66.63606360636064,-0.0001041255685039338,95,19.53764,146
66.64666466646665,-0.00010352710972532084,95,19.53764,146
66.65726572657266,-0.00010292865114697828,95,19.53764,146
66.66786678667867,-0.00010233019277238557,95,19.53764,146
66.67846784678468,-0.0001017317346050809,95,19.53764,146
66.68906890689068,-0.00010113327664866324,95,19.53764,146
66.6996699669967,-0.0001005348189067899,95,19.53764,146
66.7102710271027,-9.993636138318253e-05,95,19.53764,146
66.72087208720872,-9.933790408162472e-05,95,19.53764,146
66.73147314731473,-9.873944700596401e-05,95,19.53764,146
66.74207420742074,-9.814099016011291e-05,95,19.53764,146
66.75267526752675,-9.75425335480497e-05,95,19.53764,146
66.76327632763277,-9.694407717382001e-05,95,19.53764,146
66.77387738773878,-9.63456210415375e-05,95,19.53764,146
66.78447844784479,-9.574716515538515e-05,95,19.53764,146
66.79507950795079,-9.514870951961714e-05,95,19.53764,146
66.8056805680568,-9.455025413855678e-05,95,19.53764,146
66.81628162816281,-9.395179901660265e-05,95,19.53764,146
66.82688268826882,-9.335334415822636e-05,95,19.53764,146
66.83748374837484,-9.27548895679746e-05,95,19.53764,146
66.84808480848085,-9.215643525047049e-05,95,19.53764,146
66.85868586858686,-9.155798121041478e-05,95,19.53764,146
66.86928692869287,-9.095952745258701e-05,95,19.53764,146
66.87988798879888,-9.036107398184696e-05,95,19.53764,146
66.8904890489049,-8.976262080313577e-05,95,19.53764,146
66.9010901090109,-8.916416792147825e-05,95,19.53764,146
66.9116911691169,-8.856571534198088e-05,95,19.53764,146
